,model,20,50,100,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000
0,dense,0.8645833134651184,0.8631727695465088,0.8771701455116272,0.8796657919883728,0.8829209804534912,0.8802083134651184,0.8784722089767456,0.8828125,0.8783637285232544,0.8838975429534912,0.8777126669883728,0.8770616054534912,0.8821614384651184,0.8817274570465088,0.8772786259651184,0.8797743320465088,0.8790147304534912,0.8860676884651184,0.8837890625,0.8845486044883728,0.8878037929534912,0.8874782919883728
1,dense,0.8514540195465088,0.8771701455116272,0.8774956464767456,0.8768446445465088,0.8783637285232544,0.8790147304534912,0.8820529580116272,0.8800998330116272,0.8810763955116272,0.8840060830116272,0.8774956464767456,0.8785807490348816,0.8764106035232544,0.8868272304534912,0.8816189169883728,0.8830295205116272,0.8796657919883728,0.8850911259651184,0.8832465410232544,0.8827040195465088,0.8879123330116272,0.8856337070465088
2,dense,0.8630642294883728,0.8731553554534912,0.8761935830116272,0.8753255009651184,0.8794487714767456,0.87890625,0.8810763955116272,0.8772786259651184,0.8806423544883728,0.8878037929534912,0.8799912929534912,0.8835720419883728,0.8793402910232544,0.8861762285232544,0.8909505009651184,0.87890625,0.8765190839767456,0.8804253339767456,0.88671875,0.880859375,0.8896484375,0.8828125
3,dense,0.8651258945465088,0.8743489384651184,0.8805338740348816,0.8763020634651184,0.8794487714767456,0.8714192509651184,0.8782551884651184,0.8728298544883728,0.8756510615348816,0.8774956464767456,0.8828125,0.8823784589767456,0.8765190839767456,0.8836805820465088,0.8830295205116272,0.8814018964767456,0.87890625,0.8833550214767456,0.8829209804534912,0.8803168535232544,0.8866102695465088,0.8805338740348816
4,dense,0.8680555820465088,0.8764106035232544,0.8746744990348816,0.8747829794883728,0.8773871660232544,0.8702256679534912,0.8853081464767456,0.884765625,0.8796657919883728,0.8705512285232544,0.8785807490348816,0.8688151240348816,0.8780381679534912,0.8794487714767456,0.8774956464767456,0.8785807490348816,0.8849826455116272,0.8850911259651184,0.8824869990348816,0.8882378339767456,0.8863932490348816,0.8878037929534912
5,dense,0.8676215410232544,0.8642578125,0.8794487714767456,0.8811848759651184,0.8802083134651184,0.8824869990348816,0.8822699785232544,0.8681640625,0.8776041865348816,0.8855251669883728,0.8785807490348816,0.8819444179534912,0.8821614384651184,0.880859375,0.8823784589767456,0.8832465410232544,0.8791232705116272,0.8858506679534912,0.8816189169883728,0.8820529580116272,0.8828125,0.8861762285232544
6,dense,0.8671875,0.8713107705116272,0.8733723759651184,0.8799912929534912,0.8708767294883728,0.8766276240348816,0.8792317509651184,0.8770616054534912,0.8828125,0.8844401240348816,0.8854166865348816,0.8792317509651184,0.8838975429534912,0.8851996660232544,0.8829209804534912,0.8770616054534912,0.8757595419883728,0.8880208134651184,0.8831380009651184,0.8827040195465088,0.8880208134651184,0.8833550214767456
7,dense,0.8687065839767456,0.8690321445465088,0.8715277910232544,0.8773871660232544,0.8831380009651184,0.8825954794883728,0.8810763955116272,0.8799912929534912,0.884765625,0.8758680820465088,0.8796657919883728,0.8870442509651184,0.8838975429534912,0.8842231035232544,0.8862847089767456,0.8853081464767456,0.8725043535232544,0.8806423544883728,0.8843315839767456,0.8863932490348816,0.8862847089767456,0.8830295205116272
8,dense,0.8576388955116272,0.8723958134651184,0.8783637285232544,0.8734809160232544,0.8728298544883728,0.8734809160232544,0.8682725429534912,0.8809678554534912,0.8816189169883728,0.8732638955116272,0.8792317509651184,0.8792317509651184,0.8832465410232544,0.8814018964767456,0.8830295205116272,0.8823784589767456,0.8872612714767456,0.8861762285232544,0.8842231035232544,0.8820529580116272,0.8858506679534912,0.8856337070465088
9,dense,0.8656684160232544,0.8719618320465088,0.8782551884651184,0.8712022304534912,0.8772786259651184,0.8748915195465088,0.8806423544883728,0.8800998330116272,0.8766276240348816,0.8846571445465088,0.8824869990348816,0.8837890625,0.8817274570465088,0.8875868320465088,0.8760850429534912,0.8790147304534912,0.8838975429534912,0.8773871660232544,0.8820529580116272,0.8822699785232544,0.8838975429534912,0.8837890625
10,dense,0.8681640625,0.8731553554534912,0.8774956464767456,0.8799912929534912,0.8773871660232544,0.8794487714767456,0.8804253339767456,0.8803168535232544,0.8753255009651184,0.8797743320465088,0.8832465410232544,0.8851996660232544,0.8833550214767456,0.8743489384651184,0.8848741054534912,0.8878037929534912,0.8836805820465088,0.8823784589767456,0.8863932490348816,0.8853081464767456,0.8846571445465088,0.8843315839767456
11,dense,0.85546875,0.8761935830116272,0.8704426884651184,0.8820529580116272,0.8774956464767456,0.8803168535232544,0.8729383945465088,0.8648003339767456,0.8846571445465088,0.8824869990348816,0.8829209804534912,0.8809678554534912,0.8833550214767456,0.8812934160232544,0.8836805820465088,0.8861762285232544,0.8802083134651184,0.8842231035232544,0.8809678554534912,0.8844401240348816,0.8871527910232544,0.8878037929534912
12,dense,0.8642578125,0.8736979365348816,0.8753255009651184,0.8833550214767456,0.8798828125,0.8820529580116272,0.8811848759651184,0.8822699785232544,0.8809678554534912,0.8727213740348816,0.8851996660232544,0.8880208134651184,0.8855251669883728,0.8831380009651184,0.8876953125,0.8856337070465088,0.8848741054534912,0.8885633945465088,0.8814018964767456,0.8874782919883728,0.8874782919883728,0.8855251669883728
13,dense,0.8567708134651184,0.8667534589767456,0.8739149570465088,0.8748915195465088,0.8792317509651184,0.8797743320465088,0.8806423544883728,0.8844401240348816,0.8830295205116272,0.8844401240348816,0.8793402910232544,0.8796657919883728,0.8804253339767456,0.8792317509651184,0.8817274570465088,0.8842231035232544,0.8845486044883728,0.8814018964767456,0.8865017294883728,0.8827040195465088,0.8796657919883728,0.8746744990348816
14,dense,0.8607856035232544,0.8700087070465088,0.8767361044883728,0.8760850429534912,0.8845486044883728,0.87890625,0.8746744990348816,0.8754340410232544,0.8829209804534912,0.8747829794883728,0.8810763955116272,0.8714192509651184,0.8858506679534912,0.8807508945465088,0.8888888955116272,0.8825954794883728,0.8780381679534912,0.8848741054534912,0.8873698115348816,0.8860676884651184,0.8854166865348816,0.8855251669883728
15,dense,0.8619791865348816,0.8688151240348816,0.8715277910232544,0.8717448115348816,0.8817274570465088,0.8837890625,0.8824869990348816,0.8785807490348816,0.8856337070465088,0.880859375,0.8719618320465088,0.8865017294883728,0.8805338740348816,0.8833550214767456,0.8895399570465088,0.8820529580116272,0.8776041865348816,0.8803168535232544,0.8842231035232544,0.8853081464767456,0.8819444179534912,0.8853081464767456
16,dense,0.8623046875,0.8795573115348816,0.8781467080116272,0.8742404580116272,0.8809678554534912,0.8814018964767456,0.8778212070465088,0.8798828125,0.8824869990348816,0.8818359375,0.8812934160232544,0.8810763955116272,0.8841145634651184,0.8820529580116272,0.880859375,0.8787977695465088,0.8806423544883728,0.8859592080116272,0.8820529580116272,0.8889973759651184,0.8815104365348816,0.8803168535232544
17,dense,0.8594834804534912,0.8721787929534912,0.8761935830116272,0.8797743320465088,0.8782551884651184,0.8781467080116272,0.8835720419883728,0.8846571445465088,0.8817274570465088,0.8834635615348816,0.8815104365348816,0.8797743320465088,0.8810763955116272,0.8823784589767456,0.8754340410232544,0.8843315839767456,0.8830295205116272,0.8817274570465088,0.8757595419883728,0.8796657919883728,0.8811848759651184,0.8861762285232544
18,dense,0.8633897304534912,0.8718532919883728,0.8723958134651184,0.8726128339767456,0.8781467080116272,0.8812934160232544,0.8822699785232544,0.8790147304534912,0.8728298544883728,0.8843315839767456,0.884765625,0.87890625,0.8818359375,0.8774956464767456,0.8822699785232544,0.8873698115348816,0.8846571445465088,0.8854166865348816,0.8821614384651184,0.8807508945465088,0.884765625,0.8861762285232544
19,dense,0.8644748330116272,0.8687065839767456,0.8752170205116272,0.8790147304534912,0.8778212070465088,0.8785807490348816,0.8793402910232544,0.8752170205116272,0.8797743320465088,0.8807508945465088,0.8829209804534912,0.87890625,0.8860676884651184,0.8854166865348816,0.8814018964767456,0.8860676884651184,0.8830295205116272,0.8786892294883728,0.8872612714767456,0.8804253339767456,0.8842231035232544,0.8794487714767456
20,dense,0.8683810830116272,0.8707682490348816,0.8751084804534912,0.8779296875,0.8793402910232544,0.8809678554534912,0.8845486044883728,0.8795573115348816,0.8844401240348816,0.880859375,0.8832465410232544,0.8780381679534912,0.8821614384651184,0.8827040195465088,0.8841145634651184,0.8818359375,0.880859375,0.8868272304534912,0.8854166865348816,0.8821614384651184,0.8843315839767456,0.8872612714767456
21,dense,0.8688151240348816,0.8707682490348816,0.8768446445465088,0.8780381679534912,0.8816189169883728,0.8755425214767456,0.8809678554534912,0.8753255009651184,0.8765190839767456,0.8871527910232544,0.8842231035232544,0.8792317509651184,0.8834635615348816,0.8773871660232544,0.8827040195465088,0.8799912929534912,0.8804253339767456,0.8821614384651184,0.8859592080116272,0.884765625,0.8812934160232544,0.8831380009651184
22,dense,0.8594834804534912,0.8747829794883728,0.8731553554534912,0.8780381679534912,0.8827040195465088,0.86328125,0.8726128339767456,0.8777126669883728,0.8784722089767456,0.8747829794883728,0.8824869990348816,0.8855251669883728,0.8854166865348816,0.8776041865348816,0.88671875,0.8853081464767456,0.8831380009651184,0.8828125,0.8844401240348816,0.8828125,0.8809678554534912,0.8870442509651184
23,dense,0.8633897304534912,0.8662109375,0.8718532919883728,0.8753255009651184,0.8780381679534912,0.8855251669883728,0.8842231035232544,0.8809678554534912,0.8731553554534912,0.8719618320465088,0.8856337070465088,0.8810763955116272,0.880859375,0.8885633945465088,0.8810763955116272,0.8729383945465088,0.8821614384651184,0.8790147304534912,0.8824869990348816,0.8829209804534912,0.8845486044883728,0.8836805820465088
24,dense,0.8653428554534912,0.8742404580116272,0.876953125,0.8772786259651184,0.8795573115348816,0.8747829794883728,0.8812934160232544,0.8790147304534912,0.88671875,0.876953125,0.8840060830116272,0.8821614384651184,0.8822699785232544,0.8830295205116272,0.8844401240348816,0.8862847089767456,0.8816189169883728,0.8820529580116272,0.8856337070465088,0.88671875,0.8836805820465088,0.880859375
25,dense,0.8664279580116272,0.8712022304534912,0.8709852695465088,0.87890625,0.8764106035232544,0.8778212070465088,0.8829209804534912,0.8848741054534912,0.8784722089767456,0.8835720419883728,0.8802083134651184,0.8822699785232544,0.8791232705116272,0.8773871660232544,0.8768446445465088,0.8818359375,0.8888888955116272,0.8843315839767456,0.8794487714767456,0.8843315839767456,0.8833550214767456,0.8846571445465088
26,dense,0.8630642294883728,0.8706597089767456,0.8796657919883728,0.8786892294883728,0.8786892294883728,0.8831380009651184,0.8807508945465088,0.8857421875,0.8871527910232544,0.8806423544883728,0.8866102695465088,0.8766276240348816,0.8831380009651184,0.8841145634651184,0.8824869990348816,0.8851996660232544,0.8868272304534912,0.8871527910232544,0.8785807490348816,0.8880208134651184,0.8866102695465088,0.8814018964767456
27,dense,0.8625217080116272,0.8753255009651184,0.8746744990348816,0.880859375,0.8734809160232544,0.8824869990348816,0.8785807490348816,0.8791232705116272,0.8832465410232544,0.8771701455116272,0.8817274570465088,0.8805338740348816,0.880859375,0.8819444179534912,0.8837890625,0.8849826455116272,0.8859592080116272,0.8857421875,0.8827040195465088,0.8822699785232544,0.8845486044883728,0.8799912929534912
28,dense,0.8627387285232544,0.8679470419883728,0.8756510615348816,0.8824869990348816,0.8810763955116272,0.880859375,0.87890625,0.8812934160232544,0.8853081464767456,0.8830295205116272,0.8800998330116272,0.8812934160232544,0.8819444179534912,0.8830295205116272,0.8815104365348816,0.8844401240348816,0.8857421875,0.8815104365348816,0.8824869990348816,0.8795573115348816,0.8818359375,0.8800998330116272
29,dense,0.8654513955116272,0.8748915195465088,0.8823784589767456,0.8718532919883728,0.8758680820465088,0.8751084804534912,0.8792317509651184,0.8781467080116272,0.8809678554534912,0.8806423544883728,0.8822699785232544,0.8766276240348816,0.8851996660232544,0.8784722089767456,0.8874782919883728,0.8812934160232544,0.8717448115348816,0.8838975429534912,0.8818359375,0.8824869990348816,0.87890625,0.8797743320465088
30,dense,0.8630642294883728,0.8718532919883728,0.8700087070465088,0.8780381679534912,0.8803168535232544,0.8718532919883728,0.8778212070465088,0.8773871660232544,0.8829209804534912,0.880859375,0.8767361044883728,0.8861762285232544,0.8840060830116272,0.87109375,0.8860676884651184,0.8806423544883728,0.8854166865348816,0.8835720419883728,0.8791232705116272,0.8844401240348816,0.8830295205116272,0.8875868320465088
31,dense,0.869140625,0.8752170205116272,0.8692491054534912,0.8818359375,0.8778212070465088,0.8800998330116272,0.8841145634651184,0.8778212070465088,0.8833550214767456,0.8792317509651184,0.8841145634651184,0.8860676884651184,0.8868272304534912,0.8814018964767456,0.8754340410232544,0.8793402910232544,0.8785807490348816,0.8853081464767456,0.884765625,0.884765625,0.8851996660232544,0.8875868320465088
32,dense,0.8654513955116272,0.8729383945465088,0.8760850429534912,0.8818359375,0.8823784589767456,0.8795573115348816,0.8780381679534912,0.8825954794883728,0.8760850429534912,0.8837890625,0.8815104365348816,0.8850911259651184,0.8853081464767456,0.8874782919883728,0.8694661259651184,0.8807508945465088,0.8822699785232544,0.8779296875,0.8820529580116272,0.8814018964767456,0.8887803554534912,0.8869357705116272
33,dense,0.8656684160232544,0.8640407919883728,0.8733723759651184,0.8733723759651184,0.8798828125,0.8798828125,0.8810763955116272,0.8743489384651184,0.8830295205116272,0.8779296875,0.8825954794883728,0.8763020634651184,0.8811848759651184,0.8854166865348816,0.8820529580116272,0.8823784589767456,0.8830295205116272,0.8818359375,0.8835720419883728,0.8840060830116272,0.884765625,0.8850911259651184
34,dense,0.8605685830116272,0.8720703125,0.8744574785232544,0.8818359375,0.8807508945465088,0.8738064169883728,0.8772786259651184,0.8729383945465088,0.8845486044883728,0.8830295205116272,0.8812934160232544,0.8807508945465088,0.8849826455116272,0.8846571445465088,0.8752170205116272,0.8752170205116272,0.8793402910232544,0.8708767294883728,0.8859592080116272,0.8840060830116272,0.8804253339767456,0.8856337070465088
35,dense,0.8577473759651184,0.8732638955116272,0.8709852695465088,0.8794487714767456,0.875,0.8843315839767456,0.8759765625,0.8838975429534912,0.8815104365348816,0.8803168535232544,0.8827040195465088,0.8793402910232544,0.876953125,0.8862847089767456,0.8872612714767456,0.8799912929534912,0.8821614384651184,0.8705512285232544,0.8780381679534912,0.8861762285232544,0.8824869990348816,0.8821614384651184
36,dense,0.8646918535232544,0.8744574785232544,0.8725043535232544,0.8771701455116272,0.8835720419883728,0.8771701455116272,0.8802083134651184,0.8841145634651184,0.8873698115348816,0.8822699785232544,0.8716362714767456,0.8828125,0.8814018964767456,0.8798828125,0.8831380009651184,0.8803168535232544,0.8825954794883728,0.8880208134651184,0.8830295205116272,0.8913845419883728,0.8870442509651184,0.8853081464767456
